Túi đựng lens Eirmai EMBS-L2060S - Hàng chính hãng
Túi đựng lens Eirmai EMB-R cho máy ảnh - hàng chính hãng 
Túi đựng lens Eirmai EMBS-L2050S - Hàng chính hãng
Túi đựng lens Eirmai EMBS-L2030S - Hàng chính hãng
Túi đựng lens Eirmai EMB-L2040S - Hàng chính hãng
