Thùng Lau Nhà 360 Độ Cao Cấp Camita X01 
Bộ lau nhà đa năng 2 thùng nước bằng nhựa GRANDMAID HORECA TRUST mã 5311YE
RỔ VẮT LAU NHÀ MOPPY
Thùng lau nhà bằng nhựa 14L HORECA TRUST mã 5231GY
Xe vắt móp đơn xe làm vệ sinh 20L CB070
Thùng lau nhà đôi bằng nhựa 16L HORECA TRUST mã 5241GY
Xô lau kính có bánh xe B-042
Xô Lau Kính
ĐẦU ÉP NƯỚC XE VẮT 1 NGĂN
Xe làm vệ sinh vắt móp đơn 36L AF08070
Bộ lau nhà đa năng bằng nhựa GRANDMAID 33L HORECA TRUST mã 5226BN
Bộ lau nhà đa năng bằng nhựa GRANDMAID 33L HORECA TRUST mã 5226GN
Bộ lau nhà đa năng bằng nhựa GRANDMAID 33L HORECA TRUST mã 5223YE
Bộ lau nhà đa năng bằng nhựa GRANDMAID 33L HORECA TRUST mã 5226BU
Bộ lau nhà đa năng bằng nhựa GRANDMAID 33L HORECA TRUST mã 5226YE
